Unnamed: 0,GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,Hours,whyplay,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Gender,Age,Work,Residence,GAD_T,SPIN_T,Residence_ISO3,Birthplace_ISO3,Multiplayer,Online,Relation
10302,0,0,1,0,0,0,0,35.0,relaxing,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,27,Employed,USA,1,7.0,USA,USA,yes,yes,friends
10303,1,0,1,1,0,0,1,12.0,relaxing,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,23,Employed,USA,4,9.0,USA,USA,yes,yes,online acquaintaces
10304,1,0,0,0,0,1,0,25.0,having fun,2.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,Male,18,Student at school,USA,2,42.0,USA,USA,yes,yes,friends
10305,0,0,0,0,0,1,0,20.0,improving,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,23,Student at school,France,1,7.0,FRA,FRA,yes,yes,strangers
10306,1,1,1,1,0,2,0,4.0,improving,1.0,2.0,1.0,4.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,Male,18,Unemployed / between jobs,Brazil,6,31.0,BRA,BRA,yes,yes,strangers
10307,0,0,0,0,0,0,0,2.0,relaxing,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Male,19,Employed,USA,0,14.0,USA,KOR,yes,yes,friends
10309,1,0,0,3,0,1,2,70.0,improving,2.0,2.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,Male,19,Student at college / university,UK,7,33.0,GBR,GBR,yes,yes,strangers
10310,0,0,0,0,1,2,0,25.0,winning,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,Male,20,Student at college / university,USA,3,19.0,USA,USA,yes,yes,friends
10311,1,0,0,0,0,1,0,15.0,having fun,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Male,20,Student at college / university,USA,2,8.0,USA,USA,yes,no,friends
10312,0,0,0,1,0,0,2,20.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Male,19,Employed,USA,3,3.0,USA,USA,yes,yes,strangers
10313,0,0,0,0,2,0,0,24.0,improving,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,Spain,2,7.0,ESP,ESP,yes,yes,friends
10314,0,0,1,0,2,1,0,20.0,having fun,1.0,0.0,4.0,3.0,3.0,4.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Female,20,Student at college / university,Sweden,4,25.0,SWE,ARG,yes,yes,online acquaintaces
10315,1,1,0,0,2,0,0,23.0,having fun,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,Male,19,Student at college / university,USA,4,20.0,USA,USA,yes,yes,online acquaintaces
10316,1,1,1,1,1,1,1,60.0,having fun,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,Male,20,Student at college / university,UK,7,24.0,GBR,GBR,yes,yes,friends
10317,1,1,1,0,3,2,0,20.0,winning,0.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,Male,19,Student at school,Slovenia,8,35.0,SVN,SVN,yes,yes,strangers
10318,1,1,1,1,1,1,1,68.0,winning,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Male,22,Employed,USA,7,34.0,USA,FIN,yes,yes,online acquaintaces
10319,2,1,1,0,2,2,2,6.0,having fun,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,Male,18,Student at school,USA,10,47.0,USA,USA,yes,yes,strangers
10320,2,1,1,1,0,0,3,14.0,improving,3.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,Male,21,Student at college / university,USA,8,45.0,USA,CHN,yes,yes,friends
10321,0,0,0,0,0,0,0,20.0,improving,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,26,Student at college / university,France,0,7.0,FRA,FRA,yes,yes,friends
10322,1,1,1,1,0,3,1,25.0,relaxing,1.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,Male,19,Student at college / university,UK,8,39.0,GBR,GBR,no,no,alone
10323,1,0,2,1,1,1,0,40.0,winning,0.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at school,Sweden,6,16.0,SWE,SWE,yes,yes,friends
10324,0,0,0,0,1,1,0,12.0,having fun,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,Male,38,Employed,Germany,2,17.0,DEU,DEU,yes,yes,strangers
10325,0,0,0,0,0,0,0,20.0,improving,2.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,Male,20,Student at college / university,Denmark,0,20.0,DNK,ESP,yes,yes,various
10326,0,1,1,1,3,1,1,28.0,improving,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,Male,18,Student at school,China,8,29.0,CHN,DEU,yes,yes,friends
10327,1,1,1,0,0,2,0,40.0,winning,0.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,Male,26,Employed,USA,5,24.0,USA,USA,yes,yes,friends
10328,1,0,0,0,0,2,0,6.0,improving,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,23,Employed,USA,3,4.0,USA,USA,yes,yes,strangers
10329,3,3,3,3,3,3,3,20.0,improving,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Male,23,Student at college / university,USA,21,11.0,USA,USA,yes,yes,online acquaintaces
10330,2,3,2,0,1,2,0,35.0,improving,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Male,20,Student at college / university,Russia,10,7.0,RUS,RUS,yes,yes,friends
10331,0,0,0,0,0,0,0,35.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,28,Unemployed / between jobs,Finland,0,3.0,FIN,FIN,no,no,alone
10332,0,0,0,0,0,0,0,8.0,relaxing,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,2.0,Male,23,Employed,Netherlands,0,27.0,NLD,NLD,yes,yes,friends
10333,1,0,0,0,0,0,1,6.0,having fun,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,Male,19,Student at college / university,USA,2,8.0,USA,USA,yes,yes,online acquaintaces
10334,1,0,2,1,0,2,1,20.0,improving,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,24,Unemployed / between jobs,USA,7,3.0,USA,USA,yes,yes,friends
10335,0,0,0,0,1,0,0,40.0,improving,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,24,Unemployed / between jobs,Slovenia,1,7.0,SVN,SVN,yes,yes,strangers
10336,0,0,0,2,0,3,2,10.0,improving,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,Male,19,Student at college / university,Latvia,7,19.0,LVA,LVA,yes,yes,friends
10337,0,0,0,0,0,0,2,30.0,improving,0.0,0.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,Male,20,Unemployed / between jobs,Lithuania,2,37.0,LTU,LTU,yes,yes,strangers
10338,1,1,2,3,0,2,1,25.0,having fun,0.0,2.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,Male,20,Student at college / university,Canada,10,31.0,CAN,COL,yes,yes,strangers
10339,2,2,2,0,3,2,0,,winning,0.0,0.0,2.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Male,18,Unemployed / between jobs,Canada,11,15.0,CAN,CHN,yes,yes,strangers
10340,1,0,0,0,0,0,1,10.0,having fun,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,4.0,1.0,4.0,Male,20,Employed,Singapore,2,30.0,SGP,AUS,yes,yes,friends
10341,1,0,0,0,0,1,0,30.0,improving,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,USA,2,7.0,USA,USA,yes,yes,online acquaintaces
10342,2,2,2,1,0,1,1,10.0,having fun,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,Male,25,Student at college / university,Argentina,9,30.0,ARG,ARG,yes,yes,friends
10343,1,0,0,1,1,0,0,30.0,improving,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,19,Student at college / university,Canada,3,6.0,CAN,CAN,yes,yes,online acquaintaces
10344,1,0,0,0,0,2,0,16.0,having fun,3.0,2.0,0.0,2.0,1.0,,,,,,,,,,,,,Male,19,Student at school,Turkey,3,,TUR,TUR,yes,yes,friends
10345,3,3,3,3,3,3,3,7.0,winning,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Male,19,Unemployed / between jobs,USA,21,68.0,USA,USA,yes,yes,strangers
10346,3,1,1,0,0,0,1,10.0,having fun,2.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,Male,21,Student at college / university,Unknown,6,28.0,,,yes,yes,strangers
10347,0,0,0,0,1,1,0,20.0,winning,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,3.0,0.0,0.0,Male,18,Student at college / university,USA,2,,USA,USA,yes,yes,strangers
10348,0,0,0,1,0,1,1,28.0,winning,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,Male,18,Student at school,Denmark,3,13.0,DNK,DNK,yes,yes,strangers
10349,1,0,0,1,0,1,1,5.0,improving,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,19,Student at college / university,USA,4,8.0,USA,USA,yes,yes,online acquaintaces
10350,3,3,3,3,3,3,3,20.0,having fun,0.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,4.0,4.0,0.0,2.0,Male,23,Employed,USA,21,36.0,USA,USA,yes,yes,strangers
10351,0,0,1,0,2,2,1,32.0,improving,1.0,0.0,3.0,1.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,Male,18,Student at school,USA,6,26.0,USA,USA,yes,yes,online acquaintaces
10352,0,0,0,0,0,1,0,10.0,having fun,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,19,Student at college / university,USA,1,7.0,USA,USA,yes,yes,friends
10353,2,1,1,2,1,3,1,5.0,improving,4.0,0.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,Other,19,Employed,Denmark,11,42.0,DNK,DNK,yes,yes,strangers
10354,0,1,3,3,0,1,3,40.0,improving,0.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,Male,20,Unemployed / between jobs,UK,11,22.0,GBR,DEU,yes,yes,friends
10355,0,1,0,1,0,1,0,10.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Male,20,Student at college / university,Canada,3,2.0,CAN,CAN,yes,yes,friends
10356,0,0,0,0,0,0,0,15.0,having fun,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,18,Student at school,USA,0,15.0,USA,USA,yes,yes,online acquaintaces
10357,0,0,0,1,0,0,1,10.0,having fun,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,22,Student at college / university,USA,2,4.0,USA,USA,yes,yes,friends
10358,0,0,1,2,2,1,0,35.0,winning,0.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,22,Student at college / university,Portugal,6,20.0,PRT,PRT,yes,yes,friends
10359,2,2,1,1,0,1,3,10.0,having fun,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,Male,23,Unemployed / between jobs,Brazil,10,13.0,BRA,CHE,yes,yes,friends
10360,1,0,0,0,0,0,0,25.0,winning,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,Female,25,Student at college / university,USA,1,26.0,USA,CHN,yes,yes,friends
10361,1,0,0,0,0,0,0,40.0,improving,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,Male,19,Student at school,Estonia,1,13.0,EST,EST,yes,yes,strangers
10362,1,0,0,1,1,0,0,4.0,winning,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Male,27,Employed,USA,3,12.0,USA,USA,yes,yes,strangers
10363,0,0,0,0,0,0,0,5.0,having fun,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Female,19,Student at college / university,USA,0,13.0,USA,USA,yes,yes,strangers
10364,1,1,2,1,0,1,2,14.0,having fun,2.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,Male,18,Student at college / university,Brazil,8,20.0,BRA,BRA,no,no,alone
10365,0,1,1,1,0,1,1,7.0,having fun,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,Male,21,Student at college / university,Germany,5,9.0,DEU,DEU,no,no,alone
10367,1,0,1,1,1,1,0,15.0,improving,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,Male,18,Student at school,USA,5,17.0,USA,USA,yes,yes,strangers
10368,0,0,0,1,0,1,0,45.0,improving,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,Male,21,Student at college / university,Greece,2,9.0,GRC,GRC,yes,yes,strangers
10369,0,0,0,0,0,0,0,30.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,Germany,0,0.0,DEU,DEU,yes,yes,friends
10370,1,0,0,0,0,0,0,40.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Male,19,Employed,USA,1,,USA,USA,yes,yes,online acquaintaces
10372,0,2,3,1,0,0,0,7.0,having fun,0.0,0.0,4.0,3.0,0.0,3.0,0.0,4.0,3.0,4.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,Male,18,Student at school,Poland,6,33.0,POL,POL,yes,yes,friends
10373,1,1,1,2,1,2,1,20.0,having fun,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Male,22,Student at college / university,USA,9,16.0,USA,USA,yes,yes,online acquaintaces
10374,0,0,0,0,0,0,0,42.0,having fun,1.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,Male,33,Employed,USA,0,24.0,USA,USA,yes,yes,online acquaintaces
10375,0,0,0,0,0,0,0,17.0,winning,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,Germany,0,5.0,DEU,DEU,yes,yes,friends
10376,2,1,2,2,2,1,1,18.0,having fun,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,Male,21,Student at college / university,USA,11,45.0,USA,USA,yes,yes,friends
10377,2,1,2,2,2,3,3,20.0,improving,1.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,Male,18,Student at college / university,Netherlands,15,27.0,NLD,NLD,yes,yes,online acquaintaces
10378,1,0,0,0,0,0,0,15.0,improving,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,Male,19,Student at college / university,Germany,1,26.0,DEU,DEU,yes,yes,friends
10379,0,1,0,1,3,0,1,40.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Male,19,Student at college / university,USA,6,,USA,USA,yes,yes,strangers
10380,3,3,3,3,0,3,0,35.0,improving,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,Male,23,Employed,UK,15,24.0,GBR,GBR,yes,yes,online acquaintaces
10381,2,1,2,0,1,1,0,40.0,improving,3.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,Male,18,Student at college / university,France,7,41.0,FRA,FRA,yes,yes,friends
10382,0,0,0,0,0,1,0,34.0,having fun,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Male,18,Student at school,USA,1,15.0,USA,USA,yes,yes,friends
10383,2,1,3,0,1,3,1,40.0,winning,2.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,Female,22,Unemployed / between jobs,Sweden,11,41.0,SWE,GBR,yes,yes,strangers
10384,1,2,2,3,1,1,1,30.0,having fun,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,Male,26,Unemployed / between jobs,Finland,11,35.0,FIN,FIN,yes,yes,online acquaintaces
10386,2,1,1,1,0,2,0,16.0,relaxing,0.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,Male,20,Student at college / university,Netherlands,7,30.0,NLD,NLD,yes,yes,online acquaintaces
10387,0,0,0,1,0,0,0,12.0,improving,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,Male,20,Student at college / university,USA,1,15.0,USA,USA,yes,yes,online acquaintaces
10388,1,1,1,0,1,1,2,18.0,improving,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,Male,18,Student at school,USA,7,23.0,USA,USA,yes,yes,online acquaintaces
10389,1,3,1,2,1,0,1,32.0,having fun and improving,1.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,Male,18,Student at school,Portugal,9,50.0,PRT,PRT,yes,yes,strangers
10390,3,3,3,3,3,3,3,30.0,winning,0.0,0.0,2.0,3.0,1.0,1.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,Male,21,Student at college / university,USA,21,28.0,USA,USA,yes,yes,strangers
10391,1,1,2,3,1,3,2,20.0,winning,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,Male,28,Unemployed / between jobs,Poland,13,,POL,POL,yes,yes,strangers
10392,0,0,0,0,0,1,0,25.0,improving,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,Male,21,Student at college / university,UK,1,13.0,GBR,GBR,yes,yes,strangers
10393,0,1,1,0,0,2,0,20.0,improving,1.0,0.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Male,18,Student at college / university,Turkey,4,16.0,TUR,TUR,yes,yes,friends
10394,2,1,1,1,0,0,0,20.0,improving,0.0,2.0,3.0,3.0,0.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,Male,18,Student at school,Latvia,5,26.0,LVA,LVA,yes,yes,online acquaintaces
10395,0,0,1,0,0,2,0,21.0,improving,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,Male,18,Student at college / university,Unknown,3,20.0,,,,no,various
10396,1,0,1,1,0,1,0,10.0,having fun,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Male,20,Student at college / university,UK,4,10.0,GBR,GBR,yes,yes,friends
10397,2,1,1,1,1,1,0,12.0,improving,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,Male,19,Student at college / university,USA,7,19.0,USA,USA,yes,yes,strangers
10398,3,2,2,2,3,0,3,,having fun,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Male,18,Unemployed / between jobs,Brazil,15,61.0,BRA,BRA,yes,yes,online acquaintaces
10399,2,1,1,1,1,1,0,9.0,relaxing,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,Male,23,Employed,Canada,7,14.0,CAN,CAN,yes,yes,strangers
10400,0,0,0,0,0,0,0,20.0,winning,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Female,27,Student at college / university,Norway,0,16.0,NOR,NOR,yes,yes,strangers
10401,1,1,1,0,2,0,0,70.0,having fun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Male,20,Unemployed / between jobs,USA,5,3.0,USA,USA,yes,yes,online acquaintaces
10402,1,0,1,1,1,1,0,8.0,having fun,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,Male,19,Student at college / university,Slovenia,5,34.0,SVN,SVN,yes,yes,friends
10404,1,1,1,0,0,0,1,20.0,having fun,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,26,Student at college / university,USA,4,4.0,USA,USA,yes,yes,friends
10405,0,1,0,0,0,0,0,20.0,having fun,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,30,Employed,USA,1,3.0,USA,VNM,yes,yes,friends
10406,0,2,2,0,1,0,2,10.0,improving,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,Male,18,Student at school,Germany,7,11.0,DEU,DEU,yes,yes,friends
10407,1,0,1,1,0,1,0,15.0,improving,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,19,Student at college / university,USA,4,12.0,USA,USA,yes,yes,online acquaintaces
10408,2,2,2,2,2,2,3,20.0,having fun,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,Male,18,Student at school,UK,15,44.0,GBR,GBR,yes,yes,friends
10409,0,1,1,2,0,0,1,10.0,improving,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,Male,25,Employed,Germany,5,13.0,DEU,DEU,yes,yes,strangers
10410,1,0,0,0,1,0,0,40.0,improving,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,Male,18,Student at school,Canada,2,16.0,CAN,CAN,yes,yes,online acquaintaces
10411,2,2,2,2,1,2,1,35.0,improving,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,Male,21,Student at college / university,France,12,23.0,FRA,FRA,yes,yes,friends
